ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9744440,HX389085,08/15/2014 06:45:00 PM,105XX S EWING AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,432,4,10,52,08A,,,2014,08/17/2015 03:03:40 PM,,,
9745264,HX389811,08/16/2014 11:00:00 AM,065XX N WESTERN AVE,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,2412,24,50,2,08A,,,2014,08/17/2015 03:03:40 PM,,,
9745846,HX395799,08/20/2014 07:30:00 PM,074XX S GREEN ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,733,7,17,68,08A,1171924,1855584,2014,02/04/2016 06:33:39 AM,41.7591734,-87.64546948,"(41.759173402, -87.64546948)"
9749716,HX393122,08/16/2014 10:03:00 AM,029XX W 38TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,911,9,14,58,08A,,,2014,08/17/2015 03:03:40 PM,,,
9749747,HX392861,08/18/2014 05:20:00 PM,079XX S STATE ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,623,6,6,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9750626,HX400154,08/24/2014 02:45:00 AM,080XX S MANISTEE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,422,4,7,46,08A,,,2014,08/17/2015 03:03:40 PM,,,
9751032,HX400598,08/24/2014 01:00:00 PM,071XX S PERRY AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,TRUE,731,7,6,69,04A,,,2014,08/17/2015 03:03:40 PM,,,
9751909,HX398548,08/22/2014 08:30:00 PM,132XX S GREENWOOD AVE,560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,533,5,9,54,08A,,,2014,08/17/2015 03:03:40 PM,,,
9752246,HX400752,08/24/2014 03:35:00 PM,032XX S WELLS ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,915,9,11,34,08A,,,2014,08/17/2015 03:03:40 PM,,,
9753771,HX395748,08/20/2014 06:10:00 PM,054XX S PRINCETON AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,935,9,3,37,04A,,,2014,08/17/2015 03:03:40 PM,,,
9755406,HX405243,08/27/2014 10:11:00 PM,014XX W 49TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,933,9,16,61,08A,1167582,1871923,2014,02/04/2016 06:33:39 AM,41.80410381,-87.66091446,"(41.804103811, -87.660914464)"
9760506,HX409898,08/31/2014 01:53:00 PM,064XX N SHERIDAN RD,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2432,24,49,1,08A,,,2014,08/17/2015 03:03:40 PM,,,
9758395,HX394807,08/20/2014 04:50:00 AM,038XX W FLOURNOY ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,1133,11,24,26,04A,,,2014,08/17/2015 03:03:40 PM,,,
9759968,HX408990,08/30/2014 07:30:00 PM,019XX N HALSTED ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,FALSE,FALSE,1813,18,43,7,04A,,,2014,08/17/2015 03:03:40 PM,,,
9760384,HX409335,08/31/2014 01:33:00 AM,077XX S RIDGELAND AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,414,4,8,43,08A,,,2014,08/17/2015 03:03:40 PM,,,
9760749,HX409927,08/31/2014 02:00:00 PM,006XX E GRAND AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1834,18,42,8,08A,,,2014,08/17/2015 03:03:40 PM,,,
9763649,HX409730,08/31/2014 11:20:00 AM,061XX W LAWRENCE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1622,16,38,15,08A,,,2014,08/17/2015 03:03:40 PM,,,
9765493,HX384822,08/12/2014 05:25:00 PM,079XX S YALE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,623,6,17,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9766639,HX386215,08/13/2014 05:15:00 PM,027XX S EMERALD AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,TRUE,FALSE,914,9,11,60,04A,,,2014,08/17/2015 03:03:40 PM,,,
9768501,HX418651,09/07/2014 01:30:00 AM,003XX S ALBANY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1124,11,28,27,04A,,,2014,08/17/2015 03:03:40 PM,,,
9768644,HX419339,08/29/2014 09:00:00 AM,077XX S SOUTH SHORE DR,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,08A,,,2014,08/17/2015 03:03:40 PM,,,
9770114,HX416236,09/05/2014 01:00:00 AM,083XX S PRAIRIE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,632,6,6,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9770949,HX420103,08/12/2014 07:45:00 PM,0000X W KINZIE ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1831,18,42,8,08A,,,2014,08/17/2015 03:03:40 PM,,,
9771024,HX419056,09/07/2014 11:00:00 AM,005XX E 89TH ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,633,6,6,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9771040,HX416456,09/04/2014 08:30:00 AM,103XX S ELIZABETH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2232,22,21,73,08A,,,2014,08/17/2015 03:03:40 PM,,,
9771201,HX420697,09/02/2014 09:00:00 PM,016XX W MADISON ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1224,12,2,28,08A,,,2014,08/17/2015 03:03:40 PM,,,
9773272,HX417200,09/05/2014 09:40:00 PM,057XX S LOOMIS BLVD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,08A,,,2014,08/17/2015 03:03:40 PM,,,
9777903,HX424551,09/11/2014 04:10:00 PM,017XX W JUNEWAY TER,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2422,24,49,1,08A,,,2014,08/17/2015 03:03:40 PM,,,
9778034,HX428286,09/14/2014 03:30:00 PM,006XX E 85TH ST,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,632,6,6,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9778892,HX423034,09/10/2014 12:09:00 PM,064XX S MAY ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,724,7,16,68,04A,,,2014,08/17/2015 03:03:40 PM,,,
9779509,HX428599,09/14/2014 09:40:00 PM,035XX W CERMAK RD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,1024,10,24,29,04A,,,2014,08/17/2015 03:03:40 PM,,,
9782671,HX425987,09/12/2014 05:50:00 PM,077XX N SHERIDAN RD,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,2422,24,49,1,08A,,,2014,08/17/2015 03:03:40 PM,,,
9783184,HX432722,09/18/2014 12:45:00 AM,006XX E 75TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,624,6,6,69,08A,1181698,1855419,2014,02/04/2016 06:33:39 AM,41.75850058,-87.60965353,"(41.758500578, -87.609653531)"
9788522,HX431816,09/17/2014 12:35:00 PM,015XX N CLEVELAND AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1821,18,43,8,08A,,,2014,08/17/2015 03:03:40 PM,,,
9789375,HX432109,09/17/2014 01:30:00 AM,036XX W FULLERTON AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2524,25,35,22,04A,,,2014,08/17/2015 03:03:40 PM,,,
9789729,HX433428,09/17/2014 06:30:00 PM,131XX S VERNON AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,533,5,9,54,08A,,,2014,08/17/2015 03:03:40 PM,,,
9789747,HX438794,09/22/2014 03:00:00 PM,021XX S KEDZIE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1022,10,24,30,04A,,,2014,08/17/2015 03:03:40 PM,,,
9789809,HX435609,09/20/2014 02:10:00 AM,043XX N DRAKE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1723,17,33,16,04A,,,2014,08/17/2015 03:03:40 PM,,,
9789922,HX438668,09/18/2014 12:20:00 PM,034XX W WILSON AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1723,17,33,14,08A,,,2014,08/17/2015 03:03:40 PM,,,
9794471,HX436161,09/02/2014 07:30:00 AM,010XX W BRYN MAWR AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2022,20,48,77,08A,,,2014,08/17/2015 03:03:40 PM,,,
9797788,HX446069,09/27/2014 08:30:00 PM,085XX S MUSKEGON AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,423,4,10,46,08A,,,2014,08/17/2015 03:03:40 PM,,,
9797932,HX445243,09/27/2014 06:45:00 AM,080XX S MANISTEE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,422,4,7,46,08A,,,2014,08/17/2015 03:03:40 PM,,,
9799672,HX448244,09/29/2014 02:45:00 PM,077XX S INGLESIDE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,624,6,8,69,08A,,,2014,08/17/2015 03:03:40 PM,,,
9799782,HX448219,09/23/2014 01:17:00 PM,052XX N BROADWAY,560,ASSAULT,SIMPLE,DRUG STORE,FALSE,FALSE,2013,20,48,77,08A,,,2014,08/17/2015 03:03:40 PM,,,
9799859,HX446582,09/28/2014 06:35:00 AM,0000X E ADAMS ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,112,1,42,32,08A,,,2014,08/17/2015 03:03:40 PM,,,
9799861,HX447027,09/28/2014 02:30:00 PM,012XX S CANAL ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,124,1,2,28,08A,,,2014,08/17/2015 03:03:40 PM,,,
9802200,HX451541,10/01/2014 09:21:00 PM,055XX W NORTH AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2532,25,37,25,08A,1139466,1910094,2014,02/04/2016 06:33:39 AM,41.90940774,-87.76310227,"(41.909407737, -87.76310227)"
9807093,HX452363,10/02/2014 01:30:00 AM,101XX S STATE ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,511,5,9,49,08A,,,2014,08/17/2015 03:03:40 PM,,,
9807387,HX456485,10/05/2014 07:35:00 PM,071XX W ARCHER AVE,560,ASSAULT,SIMPLE,DRUG STORE,FALSE,FALSE,811,8,23,56,08A,,,2014,08/17/2015 03:03:40 PM,,,
9807412,HX456447,10/05/2014 07:09:00 PM,073XX S SEELEY AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,735,7,17,67,08A,,,2014,08/17/2015 03:03:40 PM,,,
9807852,HX444897,09/26/2014 11:45:00 PM,039XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1011,10,24,29,08A,,,2014,08/17/2015 03:03:40 PM,,,
9815651,HX464855,10/12/2014 10:00:00 AM,115XX S PERRY AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,522,5,34,53,08A,,,2014,08/17/2015 03:03:40 PM,,,
9815652,HX461345,10/08/2014 08:00:00 PM,123XX S PARNELL AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,523,5,34,53,08A,,,2014,08/17/2015 03:03:40 PM,,,
9815726,HX464870,10/12/2014 02:20:00 PM,041XX W CULLERTON ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1012,10,24,29,08A,,,2014,08/17/2015 03:03:40 PM,,,
9815856,HX464288,10/11/2014 11:50:00 PM,028XX W POLK ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1135,11,2,27,04A,,,2014,08/17/2015 03:03:40 PM,,,
9816307,HX465195,10/12/2014 07:30:00 PM,008XX S INDEPENDENCE BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1133,11,24,26,08A,,,2014,08/17/2015 03:03:40 PM,,,
9817739,HX463146,10/10/2014 10:50:00 PM,046XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,215,2,3,38,08A,,,2014,08/17/2015 03:03:40 PM,,,
9824163,HX473171,10/14/2014 03:00:00 PM,071XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,333,3,5,43,08A,,,2014,08/17/2015 03:03:40 PM,,,
9824218,HX474284,10/19/2014 02:58:00 PM,032XX W 87TH ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,834,8,18,70,08A,,,2014,08/17/2015 03:03:40 PM,,,
9861088,HX510462,11/10/2014 03:40:00 PM,043XX N MELVINA AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1624,16,38,15,08A,,,2014,08/17/2015 03:03:40 PM,,,
9825374,HX472838,10/18/2014 05:00:00 PM,086XX S COMMERCIAL AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,423,4,10,46,04A,,,2014,08/17/2015 03:03:40 PM,,,
9825485,HX468081,10/15/2014 02:10:00 AM,010XX N FRANCISCO AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1211,12,26,24,08A,,,2014,08/17/2015 03:03:40 PM,,,
9827585,HX473443,10/19/2014 06:00:00 AM,012XX S WABASH AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,TRUE,131,1,2,33,04A,,,2014,08/17/2015 03:03:40 PM,,,
9828971,HX420139,09/08/2014 08:45:00 AM,063XX S ADA ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,724,7,16,67,08A,,,2014,08/17/2015 03:03:40 PM,,,
9872137,HX548330,10/07/2014 08:40:00 AM,011XX S HOMAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,1134,11,24,29,04A,,,2014,08/17/2015 03:03:40 PM,,,
9891994,HX542441,12/14/2014 07:00:00 PM,051XX S BISHOP ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,934,9,16,61,08A,,,2014,08/17/2015 03:03:40 PM,,,
9833182,HX483116,10/26/2014 04:00:00 PM,062XX S UNION AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,711,7,16,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9833405,HX482950,10/26/2014 01:17:00 PM,057XX S LOOMIS BLVD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,713,7,16,67,08A,,,2014,08/17/2015 03:03:40 PM,,,
9834378,HX483952,10/27/2014 11:15:00 AM,120XX S UNION AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,523,5,34,53,04A,,,2014,08/17/2015 03:03:40 PM,,,
9834723,HX484327,10/27/2014 02:30:00 PM,073XX S EUCLID AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,333,3,5,43,08A,,,2014,08/17/2015 03:03:40 PM,,,
9836440,HX480921,10/24/2014 03:30:00 PM,048XX W IRVING PARK RD,560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1634,16,45,15,08A,,,2014,08/17/2015 03:03:40 PM,,,
9836894,HX481793,10/25/2014 01:10:00 PM,115XX S LAFLIN ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,524,5,34,53,08A,,,2014,08/17/2015 03:03:40 PM,,,
9842867,HX492600,11/02/2014 09:00:00 PM,024XX W 63RD ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,825,8,15,66,08A,1161013,1862810,2014,02/04/2016 06:33:39 AM,41.77923503,-87.68525845,"(41.779235033, -87.685258451)"
9843816,HX489322,10/31/2014 11:55:00 AM,103XX S ELIZABETH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2232,22,21,73,08A,,,2014,08/17/2015 03:03:40 PM,,,
9843852,HX489089,10/28/2014 07:30:00 PM,056XX W LAKE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,PARK PROPERTY,FALSE,FALSE,1512,15,29,25,04A,,,2014,08/17/2015 03:03:40 PM,,,
9844470,HX493537,11/03/2014 03:20:00 PM,062XX W BARRY AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2511,25,36,19,08A,,,2014,08/17/2015 03:03:40 PM,,,
9844707,HX493096,11/03/2014 08:30:00 AM,011XX N ORLEANS ST,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1823,18,27,8,08A,,,2014,08/17/2015 03:03:40 PM,,,
9845668,HX484779,10/27/2014 09:05:00 PM,060XX S MAY ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,712,7,16,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9846499,HX481052,10/24/2014 11:15:00 PM,016XX W JUNEWAY TER,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2422,24,49,1,08A,,,2014,08/17/2015 03:03:40 PM,,,
9847187,HX496098,11/05/2014 03:16:00 PM,0000X E 71ST ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,323,3,6,69,08A,1177626,1857925,2014,02/04/2016 06:33:39 AM,41.76547035,-87.6245013,"(41.765470353, -87.624501296)"
9850459,HX491268,11/01/2014 06:15:00 PM,117XX S PERRY AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,522,5,34,53,08A,,,2014,08/17/2015 03:03:40 PM,,,
9851988,HX500374,11/09/2014 12:23:00 AM,008XX S CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1135,11,28,27,04A,,,2014,08/17/2015 03:03:40 PM,,,
9853653,HX502091,11/10/2014 02:30:00 PM,069XX W GRAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2512,25,36,18,08A,,,2014,08/17/2015 03:03:40 PM,,,
9853901,HX502657,11/10/2014 10:15:00 PM,009XX S ABERDEEN ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,FALSE,FALSE,1232,12,25,28,04A,,,2014,08/17/2015 03:03:40 PM,,,
9854803,HX500304,11/08/2014 10:45:00 PM,001XX W POLK ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,123,1,2,32,08A,,,2014,08/17/2015 03:03:40 PM,,,
9856396,HX500522,11/09/2014 04:52:00 AM,064XX S MAY ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,724,7,16,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9860242,HX509003,11/16/2014 11:20:00 AM,013XX S KILDARE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1011,10,24,29,08A,,,2014,08/17/2015 03:03:40 PM,,,
9860906,HX507983,11/14/2014 06:00:00 PM,009XX W 63RD ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,TRUE,723,7,16,68,04A,,,2014,08/17/2015 03:03:40 PM,,,
9861594,HX505905,11/13/2014 06:30:00 PM,023XX S HOMAN AVE,560,ASSAULT,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,1024,10,22,30,08A,,,2014,08/17/2015 03:03:40 PM,,,
9862309,HX507611,11/15/2014 05:12:00 AM,001XX W 87TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,622,6,21,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9862465,HX509131,11/16/2014 01:45:00 PM,051XX S ASHLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,932,9,16,61,08A,,,2014,08/17/2015 03:03:40 PM,,,
9867318,HX515815,11/20/2014 01:44:00 AM,070XX S EGGLESTON AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,TRUE,732,7,6,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9867423,HX516621,11/21/2014 09:00:00 PM,037XX W 83RD PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,834,8,18,70,08A,,,2014,08/17/2015 03:03:40 PM,,,
9867564,HX515937,11/22/2014 05:15:00 AM,048XX N CENTRAL PARK AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1712,17,39,14,08A,,,2014,08/17/2015 03:03:40 PM,,,
9867570,HX515489,11/21/2014 05:00:00 AM,132XX S TORRENCE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,434,4,10,55,08A,,,2014,08/17/2015 03:03:40 PM,,,
9869327,HX516002,11/21/2014 04:30:00 AM,028XX W 87TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,835,8,18,70,08A,,,2014,08/17/2015 03:03:40 PM,,,
9874490,HX517051,11/23/2014 12:30:00 AM,023XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,FALSE,FALSE,1225,12,2,28,04A,,,2014,08/17/2015 03:03:40 PM,,,
9874562,HX524539,11/29/2014 09:10:00 PM,023XX N NEWLAND AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2512,25,36,18,08A,,,2014,08/17/2015 03:03:40 PM,,,
9874565,HX524472,11/29/2014 07:42:00 PM,060XX W FULLERTON AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2512,25,29,19,08A,,,2014,08/17/2015 03:03:40 PM,,,
9874722,HX524489,11/29/2014 08:45:00 PM,133XX S AVENUE M,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,433,4,10,55,04A,,,2014,08/17/2015 03:03:40 PM,,,
9875663,HX526094,12/01/2014 08:40:00 AM,055XX S LOWE AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,711,7,3,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9875987,HX521771,11/26/2014 09:00:00 PM,019XX N FRANCISCO AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1421,14,35,22,08A,,,2014,08/17/2015 03:03:40 PM,,,
9876034,HX526418,12/01/2014 02:00:00 PM,011XX W WILSON AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1913,19,46,3,08A,,,2014,08/17/2015 03:03:40 PM,,,
9876120,HX516981,11/22/2014 11:15:00 PM,044XX N ARTESIAN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1911,19,47,4,08A,,,2014,08/17/2015 03:03:40 PM,,,
9877010,HX524658,11/30/2014 12:05:00 AM,041XX N KEYSTONE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1722,17,39,16,08A,,,2014,08/17/2015 03:03:40 PM,,,
9878946,HX525034,11/30/2014 11:00:00 AM,083XX S INGLESIDE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,632,6,8,44,04A,,,2014,08/17/2015 03:03:40 PM,,,
9879873,HX522542,11/27/2014 11:05:00 PM,004XX E 87TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,FALSE,FALSE,632,6,6,44,08A,,,2014,08/17/2015 03:03:40 PM,,,
9882064,HX533220,12/07/2014 06:15:00 AM,029XX W 25TH PL,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1033,10,12,30,08A,1157153,1886939,2014,02/04/2016 06:33:39 AM,41.8455271,-87.6987565,"(41.845527098, -87.698756503)"
9882465,HX527876,12/02/2014 05:12:00 PM,033XX W VAN BUREN ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1134,11,28,27,08A,,,2014,08/17/2015 03:03:40 PM,,,
9882712,HX533390,12/07/2014 12:05:00 PM,008XX N DRAKE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1121,11,27,23,08A,,,2014,08/17/2015 03:03:40 PM,,,
9883148,HX531204,12/05/2014 12:20:00 PM,029XX N MASON AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,2514,25,30,19,04A,,,2014,08/17/2015 03:03:40 PM,,,
9883288,HX532356,12/06/2014 11:46:00 AM,056XX W MADISON ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1513,15,29,25,08A,,,2014,08/17/2015 03:03:40 PM,,,
9884278,HX535488,09/09/2014 12:01:00 AM,023XX N KENNETH AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2522,25,31,20,08A,1146327,1915351,2014,02/04/2016 06:33:39 AM,41.92370554,-87.73776357,"(41.92370554, -87.73776357)"
9885801,HX535815,12/07/2014 11:30:00 AM,008XX E 63RD ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,312,3,20,42,08A,1182784,1863415,2014,02/04/2016 06:33:39 AM,41.78041724,-87.60542546,"(41.78041724, -87.605425457)"
9890185,HX446332,09/28/2014 12:49:00 AM,014XX S MUSEUM CAMPUS DR,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,132,1,2,33,08A,,,2014,08/17/2015 03:03:40 PM,,,
9890268,HX528156,12/02/2014 10:55:00 PM,020XX N RICHMOND ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1414,14,35,22,04A,,,2014,08/17/2015 03:03:40 PM,,,
9891732,HX540927,12/13/2014 02:30:00 PM,055XX S LA SALLE ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,225,2,3,68,08A,,,2014,08/17/2015 03:03:40 PM,,,
9891975,HX542577,12/14/2014 10:40:00 PM,0000X N KEELER AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1115,11,28,26,08A,,,2014,08/17/2015 03:03:40 PM,,,
9893208,HX541167,12/13/2014 07:05:00 PM,016XX W BELMONT AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1931,19,32,6,08A,,,2014,08/17/2015 03:03:40 PM,,,
9893465,HX543139,12/15/2014 01:20:00 PM,056XX W BARRY AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2514,25,30,19,08A,,,2014,08/17/2015 03:03:40 PM,,,
9893739,HX534665,12/08/2014 02:30:00 PM,062XX S STEWART AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,711,7,20,68,04A,,,2014,08/17/2015 03:03:40 PM,,,
9894185,HX543822,12/15/2014 08:00:00 PM,036XX S LAKE PARK AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,212,2,4,36,08A,,,2014,08/17/2015 03:03:40 PM,,,
